age_months,powertrain,vehicle_type,quantile,mileage,age_years
4,bev_non_tesla,car,1,0.97,0.3333333333333333
4,bev_non_tesla,car,5,1,0.3333333333333333
4,bev_non_tesla,car,10,1.700000000000001,0.3333333333333333
4,bev_non_tesla,car,15,5,0.3333333333333333
4,bev_non_tesla,car,20,6,0.3333333333333333
4,bev_non_tesla,car,25,6,0.3333333333333333
4,bev_non_tesla,car,30,7,0.3333333333333333
4,bev_non_tesla,car,35,8,0.3333333333333333
4,bev_non_tesla,car,40,10,0.3333333333333333
4,bev_non_tesla,car,45,12,0.3333333333333333
4,bev_non_tesla,car,50,16,0.3333333333333333
4,bev_non_tesla,car,55,19,0.3333333333333333
4,bev_non_tesla,car,60,51.599999999999966,0.3333333333333333
4,bev_non_tesla,car,65,150.8000000000004,0.3333333333333333
4,bev_non_tesla,car,70,430.79999999999933,0.3333333333333333
4,bev_non_tesla,car,75,759,0.3333333333333333
4,bev_non_tesla,car,80,1147.6000000000004,0.3333333333333333
4,bev_non_tesla,car,85,1577.7500000000005,0.3333333333333333
4,bev_non_tesla,car,90,2021.8999999999996,0.3333333333333333
4,bev_non_tesla,car,95,4606.749999999997,0.3333333333333333
4,bev_non_tesla,car,99,8045.170000000007,0.3333333333333333
4,bev_non_tesla,suv,1,4.050000000000001,0.3333333333333333
4,bev_non_tesla,suv,5,13.350000000000001,0.3333333333333333
4,bev_non_tesla,suv,10,25,0.3333333333333333
4,bev_non_tesla,suv,15,29.049999999999997,0.3333333333333333
4,bev_non_tesla,suv,20,148.00000000000014,0.3333333333333333
4,bev_non_tesla,suv,25,299.75,0.3333333333333333
4,bev_non_tesla,suv,30,354.9999999999999,0.3333333333333333
4,bev_non_tesla,suv,35,500,0.3333333333333333
4,bev_non_tesla,suv,40,630.6000000000001,0.3333333333333333
4,bev_non_tesla,suv,45,737.45,0.3333333333333333
4,bev_non_tesla,suv,50,804.5,0.3333333333333333
4,bev_non_tesla,suv,55,855.75,0.3333333333333333
4,bev_non_tesla,suv,60,1175.9999999999995,0.3333333333333333
4,bev_non_tesla,suv,65,1319.7,0.3333333333333333
4,bev_non_tesla,suv,70,1807.9,0.3333333333333333
4,bev_non_tesla,suv,75,1983.5,0.3333333333333333
4,bev_non_tesla,suv,80,2056.4,0.3333333333333333
4,bev_non_tesla,suv,85,2815.9500000000007,0.3333333333333333
4,bev_non_tesla,suv,90,3806.499999999999,0.3333333333333333
4,bev_non_tesla,suv,95,4049.2999999999997,0.3333333333333333
4,bev_non_tesla,suv,99,4361.239999999999,0.3333333333333333
4,bev_tesla,car,1,16.16,0.3333333333333333
4,bev_tesla,car,5,159.59999999999997,0.3333333333333333
4,bev_tesla,car,10,304.69999999999993,0.3333333333333333
4,bev_tesla,car,15,500.70000000000005,0.3333333333333333
4,bev_tesla,car,20,553.4,0.3333333333333333
4,bev_tesla,car,25,605.25,0.3333333333333333
4,bev_tesla,car,30,1139.4000000000003,0.3333333333333333
4,bev_tesla,car,35,1860.1499999999999,0.3333333333333333
4,bev_tesla,car,40,2110.7999999999997,0.3333333333333333
4,bev_tesla,car,45,2337.6,0.3333333333333333
4,bev_tesla,car,50,2546,0.3333333333333333
4,bev_tesla,car,55,2653.15,0.3333333333333333
4,bev_tesla,car,60,2874.4,0.3333333333333333
4,bev_tesla,car,65,3039.1,0.3333333333333333
4,bev_tesla,car,70,3398.7999999999984,0.3333333333333333
4,bev_tesla,car,75,4526.25,0.3333333333333333
4,bev_tesla,car,80,5295.4,0.3333333333333333
4,bev_tesla,car,85,5454.799999999999,0.3333333333333333
4,bev_tesla,car,90,6410.5,0.3333333333333333
4,bev_tesla,car,95,8398.400000000001,0.3333333333333333
4,bev_tesla,car,99,10423.09,0.3333333333333333
4,bev_tesla,suv,1,107.44,0.3333333333333333
4,bev_tesla,suv,5,744.8000000000002,0.3333333333333333
4,bev_tesla,suv,10,1291.2,0.3333333333333333
4,bev_tesla,suv,15,1471.8,0.3333333333333333
4,bev_tesla,suv,20,1847.2000000000005,0.3333333333333333
4,bev_tesla,suv,25,2254,0.3333333333333333
4,bev_tesla,suv,30,2324.6,0.3333333333333333
4,bev_tesla,suv,35,2570.8,0.3333333333333333
4,bev_tesla,suv,40,2765.2000000000007,0.3333333333333333
4,bev_tesla,suv,45,3145,0.3333333333333333
4,bev_tesla,suv,50,3316,0.3333333333333333
4,bev_tesla,suv,55,3553.3999999999996,0.3333333333333333
4,bev_tesla,suv,60,3733.3999999999996,0.3333333333333333
4,bev_tesla,suv,65,3956.6000000000013,0.3333333333333333
4,bev_tesla,suv,70,4562.199999999998,0.3333333333333333
4,bev_tesla,suv,75,5043,0.3333333333333333
4,bev_tesla,suv,80,5372.200000000001,0.3333333333333333
4,bev_tesla,suv,85,6390.599999999998,0.3333333333333333
4,bev_tesla,suv,90,8120.200000000001,0.3333333333333333
4,bev_tesla,suv,95,11450.599999999991,0.3333333333333333
4,bev_tesla,suv,99,13402.199999999993,0.3333333333333333
5,bev_non_tesla,car,1,0,0.4166666666666667
5,bev_non_tesla,car,5,2.1000000000000014,0.4166666666666667
5,bev_non_tesla,car,10,5,0.4166666666666667
5,bev_non_tesla,car,15,6,0.4166666666666667
5,bev_non_tesla,car,20,6,0.4166666666666667
5,bev_non_tesla,car,25,8.5,0.4166666666666667
5,bev_non_tesla,car,30,10,0.4166666666666667
5,bev_non_tesla,car,35,10,0.4166666666666667
5,bev_non_tesla,car,40,11.400000000000006,0.4166666666666667
5,bev_non_tesla,car,45,19.450000000000003,0.4166666666666667
5,bev_non_tesla,car,50,31,0.4166666666666667
5,bev_non_tesla,car,55,100,0.4166666666666667
5,bev_non_tesla,car,60,173.59999999999962,0.4166666666666667
5,bev_non_tesla,car,65,327.05000000000007,0.4166666666666667
5,bev_non_tesla,car,70,624.0999999999995,0.4166666666666667
5,bev_non_tesla,car,75,863.75,0.4166666666666667
5,bev_non_tesla,car,80,1338.4000000000003,0.4166666666666667
5,bev_non_tesla,car,85,1897.9499999999985,0.4166666666666667
5,bev_non_tesla,car,90,2439.1000000000004,0.4166666666666667
5,bev_non_tesla,car,95,3834.8999999999996,0.4166666666666667
5,bev_non_tesla,car,99,10932.080000000005,0.4166666666666667
5,bev_non_tesla,suv,1,0,0.4166666666666667
5,bev_non_tesla,suv,5,3.8500000000000005,0.4166666666666667
5,bev_non_tesla,suv,10,7,0.4166666666666667
5,bev_non_tesla,suv,15,13.549999999999999,0.4166666666666667
5,bev_non_tesla,suv,20,95.80000000000005,0.4166666666666667
5,bev_non_tesla,suv,25,711.25,0.4166666666666667
5,bev_non_tesla,suv,30,828.7,0.4166666666666667
5,bev_non_tesla,suv,35,1137.6,0.4166666666666667
5,bev_non_tesla,suv,40,1218.4,0.4166666666666667
5,bev_non_tesla,suv,45,1291.85,0.4166666666666667
5,bev_non_tesla,suv,50,1796,0.4166666666666667
5,bev_non_tesla,suv,55,2053.3,0.4166666666666667
5,bev_non_tesla,suv,60,2159.4,0.4166666666666667
5,bev_non_tesla,suv,65,2750,0.4166666666666667
5,bev_non_tesla,suv,70,3431.7999999999993,0.4166666666666667
5,bev_non_tesla,suv,75,3845.75,0.4166666666666667
5,bev_non_tesla,suv,80,4059.3999999999996,0.4166666666666667
5,bev_non_tesla,suv,85,4132.299999999999,0.4166666666666667
5,bev_non_tesla,suv,90,4413.200000000002,0.4166666666666667
5,bev_non_tesla,suv,95,6399.65,0.4166666666666667
5,bev_non_tesla,suv,99,7662.57,0.4166666666666667
5,bev_tesla,car,1,69.6,0.4166666666666667
5,bev_tesla,car,5,111,0.4166666666666667
5,bev_tesla,car,10,130,0.4166666666666667
5,bev_tesla,car,15,756,0.4166666666666667
5,bev_tesla,car,20,981,0.4166666666666667
5,bev_tesla,car,25,1878,0.4166666666666667
5,bev_tesla,car,30,2103,0.4166666666666667
5,bev_tesla,car,35,2501,0.4166666666666667
5,bev_tesla,car,40,3064,0.4166666666666667
5,bev_tesla,car,45,3377,0.4166666666666667
5,bev_tesla,car,50,3505,0.4166666666666667
5,bev_tesla,car,55,3986,0.4166666666666667
5,bev_tesla,car,60,4457,0.4166666666666667
5,bev_tesla,car,65,4630,0.4166666666666667
5,bev_tesla,car,70,5000,0.4166666666666667
5,bev_tesla,car,75,5899,0.4166666666666667
5,bev_tesla,car,80,6893,0.4166666666666667
5,bev_tesla,car,85,7652,0.4166666666666667
5,bev_tesla,car,90,8483,0.4166666666666667
5,bev_tesla,car,95,11416,0.4166666666666667
5,bev_tesla,car,99,12770.8,0.4166666666666667
5,bev_tesla,suv,1,25.029999999999994,0.4166666666666667
5,bev_tesla,suv,5,124.10000000000005,0.4166666666666667
5,bev_tesla,suv,10,436.20000000000005,0.4166666666666667
5,bev_tesla,suv,15,929.85,0.4166666666666667
5,bev_tesla,suv,20,1661.6000000000004,0.4166666666666667
5,bev_tesla,suv,25,2114.5,0.4166666666666667
5,bev_tesla,suv,30,2454.9,0.4166666666666667
5,bev_tesla,suv,35,2703.6,0.4166666666666667
5,bev_tesla,suv,40,3043.6000000000004,0.4166666666666667
5,bev_tesla,suv,45,3256.0999999999995,0.4166666666666667
5,bev_tesla,suv,50,3631.5,0.4166666666666667
5,bev_tesla,suv,55,4098.300000000001,0.4166666666666667
5,bev_tesla,suv,60,4450,0.4166666666666667
5,bev_tesla,suv,65,4914.1,0.4166666666666667
5,bev_tesla,suv,70,5260.4,0.4166666666666667
5,bev_tesla,suv,75,5499.75,0.4166666666666667
5,bev_tesla,suv,80,5586.4,0.4166666666666667
5,bev_tesla,suv,85,6021.85,0.4166666666666667
5,bev_tesla,suv,90,6826.9,0.4166666666666667
5,bev_tesla,suv,95,9084.499999999996,0.4166666666666667
5,bev_tesla,suv,99,9881.68,0.4166666666666667
6,bev_non_tesla,car,1,0,0.5
6,bev_non_tesla,car,5,2.650000000000002,0.5
6,bev_non_tesla,car,10,6,0.5
6,bev_non_tesla,car,15,6,0.5
6,bev_non_tesla,car,20,7.200000000000003,0.5
6,bev_non_tesla,car,25,10,0.5
6,bev_non_tesla,car,30,12.899999999999991,0.5
6,bev_non_tesla,car,35,43.39999999999998,0.5
6,bev_non_tesla,car,40,87,0.5
6,bev_non_tesla,car,45,212.2500000000001,0.5
6,bev_non_tesla,car,50,315.5,0.5
6,bev_non_tesla,car,55,450.6000000000006,0.5
6,bev_non_tesla,car,60,962.7999999999993,0.5
6,bev_non_tesla,car,65,1393.6500000000005,0.5
6,bev_non_tesla,car,70,1791.3999999999996,0.5
6,bev_non_tesla,car,75,2099.5,0.5
6,bev_non_tesla,car,80,2453.8,0.5
6,bev_non_tesla,car,85,3014.05,0.5
6,bev_non_tesla,car,90,4041.3000000000006,0.5
6,bev_non_tesla,car,95,5094.099999999998,0.5
6,bev_non_tesla,car,99,11340.930000000022,0.5
6,bev_non_tesla,suv,1,19.9,0.5
6,bev_non_tesla,suv,5,29,0.5
6,bev_non_tesla,suv,10,41,0.5
6,bev_non_tesla,suv,15,93,0.5
6,bev_non_tesla,suv,20,489,0.5
6,bev_non_tesla,suv,25,828.5,0.5
6,bev_non_tesla,suv,30,993,0.5
6,bev_non_tesla,suv,35,1232,0.5
6,bev_non_tesla,suv,40,1572,0.5
6,bev_non_tesla,suv,45,1840,0.5
6,bev_non_tesla,suv,50,2020,0.5
6,bev_non_tesla,suv,55,2228.5,0.5
6,bev_non_tesla,suv,60,2557,0.5
6,bev_non_tesla,suv,65,2721,0.5
6,bev_non_tesla,suv,70,2846,0.5
6,bev_non_tesla,suv,75,3204.5,0.5
6,bev_non_tesla,suv,80,3731,0.5
6,bev_non_tesla,suv,85,4215,0.5
6,bev_non_tesla,suv,90,4548,0.5
6,bev_non_tesla,suv,95,5639,0.5
6,bev_non_tesla,suv,99,9181.29999999999,0.5
6,bev_tesla,car,1,47.190000000000005,0.5
6,bev_tesla,car,5,155.35,0.5
6,bev_tesla,car,10,289.8,0.5
6,bev_tesla,car,15,753.3999999999999,0.5
6,bev_tesla,car,20,1107.8000000000002,0.5
6,bev_tesla,car,25,1622.25,0.5
6,bev_tesla,car,30,2081.8,0.5
6,bev_tesla,car,35,2413.6,0.5
6,bev_tesla,car,40,2758.2000000000003,0.5
6,bev_tesla,car,45,3112.7,0.5
6,bev_tesla,car,50,4006,0.5
6,bev_tesla,car,55,4664.3,0.5
6,bev_tesla,car,60,5296.4,0.5
6,bev_tesla,car,65,5825.550000000001,0.5
6,bev_tesla,car,70,6332.3,0.5
6,bev_tesla,car,75,6672.75,0.5
6,bev_tesla,car,80,7760.800000000002,0.5
6,bev_tesla,car,85,8469.85,0.5
6,bev_tesla,car,90,9678.199999999999,0.5
6,bev_tesla,car,95,11485.849999999999,0.5
6,bev_tesla,car,99,15780.920000000002,0.5
6,bev_tesla,suv,1,9.17,0.5
6,bev_tesla,suv,5,45.55,0.5
6,bev_tesla,suv,10,184.70000000000013,0.5
6,bev_tesla,suv,15,453.85,0.5
6,bev_tesla,suv,20,667.0000000000002,0.5
6,bev_tesla,suv,25,988.75,0.5
6,bev_tesla,suv,30,1336.3999999999999,0.5
6,bev_tesla,suv,35,1454.6,0.5
6,bev_tesla,suv,40,2151.6000000000013,0.5
6,bev_tesla,suv,45,3055.9,0.5
6,bev_tesla,suv,50,3539,0.5
6,bev_tesla,suv,55,4210.1,0.5
6,bev_tesla,suv,60,4722.2,0.5
6,bev_tesla,suv,65,5101.249999999999,0.5
6,bev_tesla,suv,70,5704.9,0.5
6,bev_tesla,suv,75,6219.25,0.5
6,bev_tesla,suv,80,7440,0.5
6,bev_tesla,suv,85,8413.35,0.5
6,bev_tesla,suv,90,9789.699999999999,0.5
6,bev_tesla,suv,95,11355.099999999991,0.5
6,bev_tesla,suv,99,16782.309999999998,0.5
7,bev_non_tesla,car,1,5,0.5833333333333334
7,bev_non_tesla,car,5,6,0.5833333333333334
7,bev_non_tesla,car,10,9,0.5833333333333334
7,bev_non_tesla,car,15,18.700000000000003,0.5833333333333334
7,bev_non_tesla,car,20,44.800000000000004,0.5833333333333334
7,bev_non_tesla,car,25,112.25,0.5833333333333334
7,bev_non_tesla,car,30,246,0.5833333333333334
7,bev_non_tesla,car,35,388.29999999999967,0.5833333333333334
7,bev_non_tesla,car,40,720.4000000000001,0.5833333333333334
7,bev_non_tesla,car,45,993.6999999999999,0.5833333333333334
7,bev_non_tesla,car,50,1185,0.5833333333333334
7,bev_non_tesla,car,55,1459.7,0.5833333333333334
7,bev_non_tesla,car,60,1996.8000000000002,0.5833333333333334
7,bev_non_tesla,car,65,2313.7,0.5833333333333334
7,bev_non_tesla,car,70,2766.2999999999997,0.5833333333333334
7,bev_non_tesla,car,75,3317.75,0.5833333333333334
7,bev_non_tesla,car,80,3812.000000000002,0.5833333333333334
7,bev_non_tesla,car,85,4592.3,0.5833333333333334
7,bev_non_tesla,car,90,5690.999999999998,0.5833333333333334
7,bev_non_tesla,car,95,7721.749999999994,0.5833333333333334
7,bev_non_tesla,car,99,22667.520000000117,0.5833333333333334
7,bev_non_tesla,suv,1,13.07,0.5833333333333334
7,bev_non_tesla,suv,5,25,0.5833333333333334
7,bev_non_tesla,suv,10,73.50000000000003,0.5833333333333334
7,bev_non_tesla,suv,15,283.55,0.5833333333333334
7,bev_non_tesla,suv,20,573.0000000000001,0.5833333333333334
7,bev_non_tesla,suv,25,746,0.5833333333333334
7,bev_non_tesla,suv,30,1252,0.5833333333333334
7,bev_non_tesla,suv,35,1911.4499999999994,0.5833333333333334
7,bev_non_tesla,suv,40,2254.4,0.5833333333333334
7,bev_non_tesla,suv,45,2361.6,0.5833333333333334
7,bev_non_tesla,suv,50,2610,0.5833333333333334
7,bev_non_tesla,suv,55,2879.6,0.5833333333333334
7,bev_non_tesla,suv,60,3060.4,0.5833333333333334
7,bev_non_tesla,suv,65,3410.6499999999996,0.5833333333333334
7,bev_non_tesla,suv,70,3725.2999999999993,0.5833333333333334
7,bev_non_tesla,suv,75,4076.75,0.5833333333333334
7,bev_non_tesla,suv,80,4706.800000000001,0.5833333333333334
7,bev_non_tesla,suv,85,4984.700000000001,0.5833333333333334
7,bev_non_tesla,suv,90,5923.299999999998,0.5833333333333334
7,bev_non_tesla,suv,95,7206.899999999999,0.5833333333333334
7,bev_non_tesla,suv,99,10840.359999999986,0.5833333333333334
7,bev_tesla,car,1,13.200000000000001,0.5833333333333334
7,bev_tesla,car,5,60,0.5833333333333334
7,bev_tesla,car,10,89.5,0.5833333333333334
7,bev_tesla,car,15,125.75,0.5833333333333334
7,bev_tesla,car,20,176,0.5833333333333334
7,bev_tesla,car,25,224.5,0.5833333333333334
7,bev_tesla,car,30,294,0.5833333333333334
7,bev_tesla,car,35,505,0.5833333333333334
7,bev_tesla,car,40,617,0.5833333333333334
7,bev_tesla,car,45,880.5,0.5833333333333334
7,bev_tesla,car,50,1594,0.5833333333333334
7,bev_tesla,car,55,2374.75,0.5833333333333334
7,bev_tesla,car,60,3134,0.5833333333333334
7,bev_tesla,car,65,3666.5,0.5833333333333334
7,bev_tesla,car,70,4276.5,0.5833333333333334
7,bev_tesla,car,75,5119.75,0.5833333333333334
7,bev_tesla,car,80,5712,0.5833333333333334
7,bev_tesla,car,85,7259,0.5833333333333334
7,bev_tesla,car,90,9280.5,0.5833333333333334
7,bev_tesla,car,95,11428.25,0.5833333333333334
7,bev_tesla,car,99,15336.549999999987,0.5833333333333334
7,bev_tesla,suv,1,20.9,0.5833333333333334
7,bev_tesla,suv,5,108,0.5833333333333334
7,bev_tesla,suv,10,359,0.5833333333333334
7,bev_tesla,suv,15,690,0.5833333333333334
7,bev_tesla,suv,20,1204,0.5833333333333334
7,bev_tesla,suv,25,1811,0.5833333333333334
7,bev_tesla,suv,30,2157,0.5833333333333334
7,bev_tesla,suv,35,2896,0.5833333333333334
7,bev_tesla,suv,40,3379,0.5833333333333334
7,bev_tesla,suv,45,3852,0.5833333333333334
7,bev_tesla,suv,50,4300,0.5833333333333334
7,bev_tesla,suv,55,4932,0.5833333333333334
7,bev_tesla,suv,60,5193,0.5833333333333334
7,bev_tesla,suv,65,6129,0.5833333333333334
7,bev_tesla,suv,70,6941,0.5833333333333334
7,bev_tesla,suv,75,8132,0.5833333333333334
7,bev_tesla,suv,80,8969,0.5833333333333334
7,bev_tesla,suv,85,10026.5,0.5833333333333334
7,bev_tesla,suv,90,12545,0.5833333333333334
7,bev_tesla,suv,95,15702.5,0.5833333333333334
7,bev_tesla,suv,99,22756.7,0.5833333333333334
8,bev_non_tesla,car,1,0.009999999999999787,0.6666666666666666
8,bev_non_tesla,car,5,6,0.6666666666666666
8,bev_non_tesla,car,10,10,0.6666666666666666
8,bev_non_tesla,car,15,41.649999999999984,0.6666666666666666
8,bev_non_tesla,car,20,169.20000000000002,0.6666666666666666
8,bev_non_tesla,car,25,334.5,0.6666666666666666
8,bev_non_tesla,car,30,477.8999999999999,0.6666666666666666
8,bev_non_tesla,car,35,712.6999999999998,0.6666666666666666
8,bev_non_tesla,car,40,971.4000000000001,0.6666666666666666
8,bev_non_tesla,car,45,1213.4499999999998,0.6666666666666666
8,bev_non_tesla,car,50,1675,0.6666666666666666
8,bev_non_tesla,car,55,1934.8000000000002,0.6666666666666666
8,bev_non_tesla,car,60,2231.6,0.6666666666666666
8,bev_non_tesla,car,65,2781.4000000000005,0.6666666666666666
8,bev_non_tesla,car,70,3265.8,0.6666666666666666
8,bev_non_tesla,car,75,3666.25,0.6666666666666666
8,bev_non_tesla,car,80,4537.4000000000015,0.6666666666666666
8,bev_non_tesla,car,85,6370.250000000002,0.6666666666666666
8,bev_non_tesla,car,90,9196.2,0.6666666666666666
8,bev_non_tesla,car,95,14066.8,0.6666666666666666
8,bev_non_tesla,car,99,27172.16000000001,0.6666666666666666
8,bev_non_tesla,suv,1,10.080000000000002,0.6666666666666666
8,bev_non_tesla,suv,5,40.40000000000001,0.6666666666666666
8,bev_non_tesla,suv,10,76.6,0.6666666666666666
8,bev_non_tesla,suv,15,197.19999999999996,0.6666666666666666
8,bev_non_tesla,suv,20,581.2,0.6666666666666666
8,bev_non_tesla,suv,25,1456,0.6666666666666666
8,bev_non_tesla,suv,30,1696.3999999999996,0.6666666666666666
8,bev_non_tesla,suv,35,2037.1999999999998,0.6666666666666666
8,bev_non_tesla,suv,40,2285,0.6666666666666666
8,bev_non_tesla,suv,45,2550.6000000000004,0.6666666666666666
8,bev_non_tesla,suv,50,3133,0.6666666666666666
8,bev_non_tesla,suv,55,3523.3999999999996,0.6666666666666666
8,bev_non_tesla,suv,60,3978.3999999999996,0.6666666666666666
8,bev_non_tesla,suv,65,4223.6,0.6666666666666666
8,bev_non_tesla,suv,70,4796,0.6666666666666666
8,bev_non_tesla,suv,75,5263,0.6666666666666666
8,bev_non_tesla,suv,80,5762.4,0.6666666666666666
8,bev_non_tesla,suv,85,6710,0.6666666666666666
8,bev_non_tesla,suv,90,7551.200000000001,0.6666666666666666
8,bev_non_tesla,suv,95,9422.799999999997,0.6666666666666666
8,bev_non_tesla,suv,99,10118.039999999997,0.6666666666666666
8,bev_tesla,car,1,36.6,0.6666666666666666
8,bev_tesla,car,5,124.19999999999999,0.6666666666666666
8,bev_tesla,car,10,190.39999999999998,0.6666666666666666
8,bev_tesla,car,15,241.2,0.6666666666666666
8,bev_tesla,car,20,355.6,0.6666666666666666
8,bev_tesla,car,25,535,0.6666666666666666
8,bev_tesla,car,30,808,0.6666666666666666
8,bev_tesla,car,35,1198.6,0.6666666666666666
8,bev_tesla,car,40,1803.6,0.6666666666666666
8,bev_tesla,car,45,2434.7999999999993,0.6666666666666666
8,bev_tesla,car,50,2895,0.6666666666666666
8,bev_tesla,car,55,3477.4000000000005,0.6666666666666666
8,bev_tesla,car,60,4105,0.6666666666666666
8,bev_tesla,car,65,4585.2,0.6666666666666666
8,bev_tesla,car,70,5233.999999999999,0.6666666666666666
8,bev_tesla,car,75,6122,0.6666666666666666
8,bev_tesla,car,80,8218.8,0.6666666666666666
8,bev_tesla,car,85,9092.2,0.6666666666666666
8,bev_tesla,car,90,10546.399999999998,0.6666666666666666
8,bev_tesla,car,95,14338.199999999986,0.6666666666666666
8,bev_tesla,car,99,21037.12000000003,0.6666666666666666
8,bev_tesla,suv,1,28.18,0.6666666666666666
8,bev_tesla,suv,5,301.6,0.6666666666666666
8,bev_tesla,suv,10,649.4000000000001,0.6666666666666666
8,bev_tesla,suv,15,1478.4999999999998,0.6666666666666666
8,bev_tesla,suv,20,1976.2,0.6666666666666666
8,bev_tesla,suv,25,2503,0.6666666666666666
8,bev_tesla,suv,30,2777.3999999999996,0.6666666666666666
8,bev_tesla,suv,35,3373.0999999999995,0.6666666666666666
8,bev_tesla,suv,40,4041.0000000000005,0.6666666666666666
8,bev_tesla,suv,45,4485.700000000001,0.6666666666666666
8,bev_tesla,suv,50,4880,0.6666666666666666
8,bev_tesla,suv,55,5501.200000000001,0.6666666666666666
8,bev_tesla,suv,60,6158.799999999999,0.6666666666666666
8,bev_tesla,suv,65,7057.300000000007,0.6666666666666666
8,bev_tesla,suv,70,7672.5999999999995,0.6666666666666666
8,bev_tesla,suv,75,8635.5,0.6666666666666666
8,bev_tesla,suv,80,9600.8,0.6666666666666666
8,bev_tesla,suv,85,10458.8,0.6666666666666666
8,bev_tesla,suv,90,11654.000000000004,0.6666666666666666
8,bev_tesla,suv,95,13413.599999999999,0.6666666666666666
8,bev_tesla,suv,99,17345.419999999987,0.6666666666666666
9,bev_non_tesla,car,1,1.12,0.75
9,bev_non_tesla,car,5,10,0.75
9,bev_non_tesla,car,10,57.40000000000002,0.75
9,bev_non_tesla,car,15,230.39999999999998,0.75
9,bev_non_tesla,car,20,453.20000000000005,0.75
9,bev_non_tesla,car,25,910,0.75
9,bev_non_tesla,car,30,1284.9999999999998,0.75
9,bev_non_tesla,car,35,1648.1999999999998,0.75
9,bev_non_tesla,car,40,2059.6000000000004,0.75
9,bev_non_tesla,car,45,2338.4000000000005,0.75
9,bev_non_tesla,car,50,2724,0.75
9,bev_non_tesla,car,55,3175.400000000001,0.75
9,bev_non_tesla,car,60,3503.2,0.75
9,bev_non_tesla,car,65,3991.2000000000007,0.75
9,bev_non_tesla,car,70,4684.199999999999,0.75
9,bev_non_tesla,car,75,5545,0.75
9,bev_non_tesla,car,80,6899,0.75
9,bev_non_tesla,car,85,8808.8,0.75
9,bev_non_tesla,car,90,12871.40000000001,0.75
9,bev_non_tesla,car,95,21243.199999999986,0.75
9,bev_non_tesla,car,99,32738.51999999999,0.75
9,bev_non_tesla,suv,1,2.23,0.75
9,bev_non_tesla,suv,5,28.550000000000004,0.75
9,bev_non_tesla,suv,10,492.8000000000002,0.75
9,bev_non_tesla,suv,15,1004.25,0.75
9,bev_non_tesla,suv,20,1374.4,0.75
9,bev_non_tesla,suv,25,1813.75,0.75
9,bev_non_tesla,suv,30,2066.7999999999997,0.75
9,bev_non_tesla,suv,35,2409.3999999999996,0.75
9,bev_non_tesla,suv,40,2610.8,0.75
9,bev_non_tesla,suv,45,3064.5,0.75
9,bev_non_tesla,suv,50,3544.5,0.75
9,bev_non_tesla,suv,55,3763.75,0.75
9,bev_non_tesla,suv,60,4054.7999999999997,0.75
9,bev_non_tesla,suv,65,4662.750000000001,0.75
9,bev_non_tesla,suv,70,4970.299999999999,0.75
9,bev_non_tesla,suv,75,5783.25,0.75
9,bev_non_tesla,suv,80,6225.800000000001,0.75
9,bev_non_tesla,suv,85,6812.5999999999985,0.75
9,bev_non_tesla,suv,90,8227.300000000003,0.75
9,bev_non_tesla,suv,95,11333.349999999997,0.75
9,bev_non_tesla,suv,99,16636.669999999984,0.75
9,bev_tesla,car,1,13.739999999999998,0.75
9,bev_tesla,car,5,60.85,0.75
9,bev_tesla,car,10,98.50000000000001,0.75
9,bev_tesla,car,15,151.55,0.75
9,bev_tesla,car,20,199.20000000000002,0.75
9,bev_tesla,car,25,257.25,0.75
9,bev_tesla,car,30,326.2,0.75
9,bev_tesla,car,35,403,0.75
9,bev_tesla,car,40,517.2,0.75
9,bev_tesla,car,45,665.3500000000006,0.75
9,bev_tesla,car,50,939,0.75
9,bev_tesla,car,55,1531.9000000000003,0.75
9,bev_tesla,car,60,1980.4,0.75
9,bev_tesla,car,65,2738.7000000000003,0.75
9,bev_tesla,car,70,3696.399999999999,0.75
9,bev_tesla,car,75,4368.5,0.75
9,bev_tesla,car,80,5692.200000000001,0.75
9,bev_tesla,car,85,7223.199999999999,0.75
9,bev_tesla,car,90,9249.200000000012,0.75
9,bev_tesla,car,95,12355.099999999993,0.75
9,bev_tesla,car,99,19244.399999999994,0.75
9,bev_tesla,suv,1,7.77,0.75
9,bev_tesla,suv,5,76.95,0.75
9,bev_tesla,suv,10,264.5,0.75
9,bev_tesla,suv,15,520.95,0.75
9,bev_tesla,suv,20,1025.6,0.75
9,bev_tesla,suv,25,1499.75,0.75
9,bev_tesla,suv,30,2233.5,0.75
9,bev_tesla,suv,35,2840.7499999999995,0.75
9,bev_tesla,suv,40,3362,0.75
9,bev_tesla,suv,45,4170.8,0.75
9,bev_tesla,suv,50,4647,0.75
9,bev_tesla,suv,55,5024.550000000001,0.75
9,bev_tesla,suv,60,5465.4000000000005,0.75
9,bev_tesla,suv,65,6443.699999999999,0.75
9,bev_tesla,suv,70,7193.2,0.75
9,bev_tesla,suv,75,8269.75,0.75
9,bev_tesla,suv,80,9279.199999999999,0.75
9,bev_tesla,suv,85,10692.85,0.75
9,bev_tesla,suv,90,12724.5,0.75
9,bev_tesla,suv,95,15278.25,0.75
9,bev_tesla,suv,99,24021.84,0.75
10,bev_non_tesla,car,1,0,0.8333333333333334
10,bev_non_tesla,car,5,3,0.8333333333333334
10,bev_non_tesla,car,10,11,0.8333333333333334
10,bev_non_tesla,car,15,15,0.8333333333333334
10,bev_non_tesla,car,20,109.80000000000018,0.8333333333333334
