powertrain,vehicle_type,year,make,model,trim,class,msrp,range,mpg,mpge,kwhp100mi,gal100mi,phev_uf
conventional,car,2011,honda,accord,lx,large,26825.238095238095,NA,25.404433333333333,0,NA,0,0
conventional,car,2011,honda,accord,lx-p,large,26825.238095238095,NA,25.404433333333333,0,NA,0,0
conventional,car,2011,honda,accord,lx-s,large,26825.238095238095,NA,25.404433333333333,0,NA,0,0
conventional,car,2011,honda,accord,se,large,26825.238095238095,NA,25.404433333333333,0,NA,0,0
conventional,car,2011,honda,accord,unknown,NA,26825.238095238095,NA,25.404433333333333,0,NA,0,0
conventional,car,2011,honda,civic,dx,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,ex,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,ex-l,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,lx,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,lx-s,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,si,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,civic,vp,small,20105,NA,27.3086,0,NA,0,0
conventional,car,2011,honda,fit,base,small,16962,NA,29.870433333333335,0,NA,0,0
conventional,car,2011,honda,fit,ex,small,16962,NA,29.870433333333335,0,NA,0,0
conventional,car,2011,honda,fit,lx,small,16962,NA,29.870433333333335,0,NA,0,0
conventional,car,2011,honda,fit,sport,small,16962,NA,29.870433333333335,0,NA,0,0
conventional,car,2011,honda,fit,unknown,NA,16962,NA,29.870433333333335,0,NA,0,0
conventional,car,2011,hyundai,accent,base,small,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,accent,blue,small,13884,NA,29.4686,0,NA,0,0
conventional,car,2011,hyundai,accent,gl,small,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,accent,gls,small,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,accent,gs,small,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,accent,se,small,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,accent,unknown,NA,13884,NA,29.71365,0,NA,0,0
conventional,car,2011,hyundai,elantra,base,midsize,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,elantra,blue,midsize,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,elantra,gls,midsize,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,elantra,limited,midsize,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,elantra,se,midsize,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,elantra,unknown,NA,17945,NA,32.181349999999995,0,NA,0,0
conventional,car,2011,hyundai,sonata,gls,large,23981.363636363636,NA,26.307233333333333,0,NA,0,0
conventional,car,2011,hyundai,sonata,limited,large,23981.363636363636,NA,26.307233333333333,0,NA,0,0
conventional,car,2011,hyundai,sonata,se,large,23981.363636363636,NA,26.307233333333333,0,NA,0,0
conventional,car,2011,hyundai,sonata,unknown,NA,23981.363636363636,NA,26.307233333333333,0,NA,0,0
conventional,car,2011,infiniti,q50,base,suv,60250,NA,16.4922,0,NA,0,0
conventional,car,2011,kia,forte,ex,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,ls,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,ls at,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,ls at power pkg,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,lx,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,sx,midsize,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,forte,unknown,NA,17826.25,NA,27.137275,0,NA,0,0
conventional,car,2011,kia,optima,ex,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,optima,lx,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,optima,lx at,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,optima,se,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,optima,se at,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,optima,sx,midsize,22495,NA,26.7717,0,NA,0,0
conventional,car,2011,kia,rio,base,small,15103.333333333332,NA,29.96225,0,NA,0,0
conventional,car,2011,kia,rio,lx,small,15103.333333333332,NA,29.96225,0,NA,0,0
conventional,car,2011,kia,rio,s,small,15103.333333333332,NA,29.96225,0,NA,0,0
conventional,car,2011,kia,rio,sx,small,15103.333333333332,NA,29.96225,0,NA,0,0
conventional,car,2011,kia,rio,unknown,NA,15103.333333333332,NA,29.96225,0,NA,0,0
conventional,car,2011,kia,soul,+,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,base,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,exclaim,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,gt-line turbo,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,lx,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,plus,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,s,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,sport,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,turbo,small,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,kia,soul,unknown,NA,16456,NA,26.956775,0,NA,0,0
conventional,car,2011,lexus,es,300,midsize,36725,NA,21.8797,0,NA,0,0
conventional,car,2011,lexus,es,330,midsize,36725,NA,21.8797,0,NA,0,0
conventional,car,2011,lexus,es,350,midsize,36725,NA,21.8797,0,NA,0,0
conventional,car,2011,lexus,es,unknown,NA,36725,NA,21.8797,0,NA,0,0
conventional,car,2011,lexus,is,200t,small,60660,NA,18.3966,0,NA,0,0
conventional,car,2011,lexus,is,250,small,34895,NA,22.1789,0,NA,0,0
conventional,car,2011,lexus,is,300,small,60660,NA,18.3966,0,NA,0,0
conventional,car,2011,lexus,is,350,small,40950,NA,20.4347,0,NA,0,0
conventional,car,2011,lexus,is,f,small,60660,NA,18.3966,0,NA,0,0
conventional,car,2011,lexus,is,unknown,NA,60660,NA,18.3966,0,NA,0,0
conventional,car,2011,lincoln,mkx,s,suv,40340,NA,20.2061,0,NA,0,0
conventional,car,2011,lincoln,mkz,base,midsize,35590,NA,20.1057,0,NA,0,0
conventional,car,2011,mazda,mazda3,grand touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,i,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,i sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,i sv,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,i touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,mazdaspeed3 sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,mazdaspeed3 touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,preferred,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,premium,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,s,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,s grand touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,s sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,s touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,select,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda3,unknown,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,grand touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,i,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,i grand touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,i sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,i touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,s,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,s grand touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,s touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,sport,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,touring,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mazda,mazda6,unknown,NA,23700,NA,21,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,c-class,amg c63,NA,40191.666666666664,NA,19.5,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,c-class,c350 sport,NA,40191.666666666664,NA,19.5,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,c-class,c63 amg,small,40191.666666666664,NA,15.018,0,NA,0,0
conventional,car,2011,mercedes-benz,e-class,amg e63,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,clk350,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,clk550,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e300,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e350,midsize,58208.333333333336,NA,19.966,0,NA,0,0
conventional,car,2011,mercedes-benz,e-class,e350 4matic,midsize,58208.333333333336,NA,19.1551,0,NA,0,0
conventional,car,2011,mercedes-benz,e-class,e350 luxury,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e350 sport,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e350 sport/luxury,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e400,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e450,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e550,midsize,58208.333333333336,NA,17.8675,0,NA,0,0
conventional,car,2011,mercedes-benz,e-class,e550 4matic,midsize,58208.333333333336,NA,17.6466,0,NA,0,0
conventional,car,2011,mercedes-benz,e-class,e550 luxury,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e550 sport,NA,58208.333333333336,NA,18.916666666666668,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,e-class,e63 amg,midsize,58208.333333333336,NA,15.2316,0,NA,0,0
conventional,car,2011,mercedes-benz,s-class,amg s63,NA,138810,NA,16,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,s-class,s550,large,138810,NA,17.9118,0,NA,0,0
conventional,car,2011,mercedes-benz,s-class,s560,NA,138810,NA,16,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,s-class,s580,NA,138810,NA,16,NA,NA,NA,NA
conventional,car,2011,mercedes-benz,s-class,s600,large,138810,NA,14.2712,0,NA,0,0
conventional,car,2011,mercedes-benz,s-class,s63 amg,large,138810,NA,17.5145,0,NA,0,0
conventional,car,2011,mercedes-benz,s-class,s65 amg,large,138810,NA,14.4984,0,NA,0,0
conventional,car,2011,mini,cooper,base,small,26416.666666666664,NA,31.1892,0,NA,0,0
conventional,car,2011,mini,cooper,john cooper works,small,26416.666666666664,NA,31.1892,0,NA,0,0
conventional,car,2011,mini,cooper,s,small,26416.666666666664,NA,29.0095,0,NA,0,0
conventional,car,2011,mini,cooper,unknown,NA,26416.666666666664,NA,31.1892,0,NA,0,0
conventional,car,2011,nissan,altima,2.5,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,2.5 s,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,3.5 sr,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,base,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,gxe,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,s,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,se,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,se-l,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,sr,midsize,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima,unknown,NA,24552.916666666664,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima sedan,base,midsize,22603.333333333332,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima sedan,s,midsize,22603.333333333332,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,altima sedan,unknown,NA,22603.333333333332,NA,24.388350000000003,0,NA,0,0
conventional,car,2011,nissan,maxima,3.5 s,midsize,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,maxima,s,midsize,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,maxima,se,midsize,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,maxima,se-l,midsize,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,maxima,sv,midsize,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,maxima,unknown,NA,33100,NA,21.8193,0,NA,0,0
conventional,car,2011,nissan,sentra,1.8,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,1.8 s,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,2.0,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,2.0 s,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,2.0 sl,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,base,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,gxe,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,s,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,se-r,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,se-r spec v,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,sl,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,sr,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,sv,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,unknown,NA,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,sentra,xe,midsize,18487.14285714286,NA,26.29675,0,NA,0,0
conventional,car,2011,nissan,versa note,s,midsize,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,nissan,versa note,s plus,midsize,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,nissan,versa sedan,s,midsize,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,nissan,versa sedan,s plus,midsize,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,nissan,versa sedan,sl,midsize,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,nissan,versa sedan,unknown,NA,15723.333333333334,NA,28.14354,0,NA,0,0
conventional,car,2011,subaru,impreza,2.0i,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,2.0i premium,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,2.5i,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,2.5i premium,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,base,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,el,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,es,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,i,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,limited,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,outback,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,outback sport,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,premium,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,s,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,unknown,NA,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,wrx,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,wrx premium,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,wrx sti,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,impreza,wrx sti limited,small,24428.333333333336,NA,21.060125,0,NA,0,0
conventional,car,2011,subaru,legacy,2.5i,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,2.5i limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,2.5i premium,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,3.0r limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,3.6r,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,3.6r limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,3.6r premium,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,base,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,dq,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,gt,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,gt limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,i,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,i limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,i premium,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,limited,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,pq,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,premium,midsize,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,legacy,unknown,NA,24439.444444444445,NA,22.006575,0,NA,0,0
conventional,car,2011,subaru,outback,2.5i,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,2.5i limited,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,2.5i premium,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,3.0r limited,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,3.6r,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,3.6r limited,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,3.6r premium,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,base,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,i basic,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,i limited,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,i premium,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,limited,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,premium,suv,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,subaru,outback,unknown,NA,26845,NA,22.048533333333335,0,NA,0,0
conventional,car,2011,toyota,avalon,avalon,large,34815,NA,22.7966,0,NA,0,0
conventional,car,2011,toyota,avalon,limited,large,34815,NA,22.7966,0,NA,0,0
conventional,car,2011,toyota,avalon,unknown,NA,34815,NA,22.7966,0,NA,0,0
conventional,car,2011,toyota,avalon,v6,large,34815,NA,22.7966,0,NA,0,0
conventional,car,2011,toyota,camry,base,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
conventional,car,2011,toyota,camry,ce,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
conventional,car,2011,toyota,camry,l,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
conventional,car,2011,toyota,camry,le,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
conventional,car,2011,toyota,camry,le v6,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
conventional,car,2011,toyota,camry,se,midsize,24129.5,NA,24.594633333333334,0,NA,0,0
